gene	hits	maxp	avg_af	avg_maf	avg_beta
prfB	4	22.235823867609668	0.655	0.345	0.9115
asnS	2	26.970616222314792	0.5	0.5	0.97
agaC|manZ_3	2	16.962573502059378	0.495	0.495	0.733
GIFFJJKF_01465	13	20.32513885926219	0.32269230769230767	0.32269230769230767	0.453923076923077
GIFFJJKF_00339	29	20.09151498112135	0.4870689655172415	0.4870689655172415	0.5829310344827586
tpiA	16	27.417936637088292	0.9171874999999999	0.08281250000000007	0.8755
GIFFJJKF_01747	32	19.946921556516582	0.36953125	0.36953125	0.5767187500000001
ponA|recU	2	12.196542884351587	0.5	0.5	0.557
fabM	13	22.304518323509804	0.7161538461538461	0.28384615384615386	0.8900769230769231
GIFFJJKF_00052	2	11.39577394691553	0.5549999999999999	0.44500000000000006	0.503
gatC_1|gatA	1	8.407823242604133	0.145	0.145	0.439
GIFFJJKF_01706	2	7.114638779968488	0.5	0.5	0.304
GIFFJJKF_01443|murC	2	28.17134010346468	0.975	0.025000000000000022	0.9624999999999999
IMPDH_1	4	22.449771646944907	0.465	0.465	0.88025
GIFFJJKF_02152	1	15.437707135543524	0.035	0.035	0.72
GIFFJJKF_01911	1	15.437707135543524	0.035	0.035	0.72
GIFFJJKF_00980	1	15.437707135543524	0.035	0.035	0.72
fabD	12	22.690369832574103	0.5387500000000001	0.46124999999999994	0.7925
GIFFJJKF_00803	2	7.5968794788241825	0.9199999999999999	0.08000000000000007	0.3795
glyE_3|glyG_3	1	13.359518563029578	0.13	0.13	0.611
GIFFJJKF_00430|GIFFJJKF_00431	1	8.126679398184601	0.24	0.24	0.364
ftsL	10	80.33161408331	0.6120000000000001	0.3879999999999999	0.5762999999999999
GIFFJJKF_00357|GIFFJJKF_00358	4	16.3767507096021	0.43375	0.43375	0.7395
tarI	9	28.690369832574103	0.42833333333333334	0.42833333333333334	0.5997777777777777
acpA	4	17.41228903498109	0.7025	0.2975	0.78225
trkA	3	18.053547734986928	0.4766666666666666	0.4766666666666666	0.7159999999999999
GIFFJJKF_01131	16	22.106793246940153	0.6556249999999999	0.3443750000000001	0.3674375
uvrC|GIFFJJKF_00545	1	14.718966632752272	0.3	0.3	0.671
GIFFJJKF_02084	1	16.164309428507575	0.22	0.22	0.723
GIFFJJKF_01930|GIFFJJKF_01931	1	17.216811308924743	0.17	0.17	0.672
GIFFJJKF_01770	4	17.920818753952375	0.46375	0.46375	0.6817500000000001
whiA	4	25.40340290437354	0.6525	0.34750000000000003	0.73
GIFFJJKF_01621|murF	4	21.157390760389436	0.22999999999999998	0.22999999999999998	0.785
GIFFJJKF_01489	1	22.690369832574103	0.015	0.015	0.978
yabJ	22	24.714442690992225	0.6129545454545453	0.3870454545454547	0.7025454545454546
ywqC|cpsD	3	22.154901959985743	0.09500000000000001	0.09500000000000001	0.875
dltC	1	25.373659632624957	0.01	0.01	0.916
GIFFJJKF_00311	2	21.598599459218455	0.28	0.28	0.922
GIFFJJKF_02191	2	21.598599459218455	0.28	0.28	0.922
nrdE2	1	27.69897000433602	0.08	0.08	0.985
GIFFJJKF_00372	3	22.690369832574103	0.62	0.38	0.6506666666666666
lytA_2	2	22.690369832574103	0.015	0.015	0.9099999999999999
GIFFJJKF_01939	1	23.546681659952963	0.165	0.165	0.873
metI|patB	3	28.17134010346468	0.7033333333333333	0.29666666666666675	0.8166666666666665
xerS	3	18.910094888560604	0.6316666666666667	0.3683333333333333	0.8163333333333332
GIFFJJKF_00901	4	18.910094888560604	0.74	0.26	0.7927500000000001
GIFFJJKF_01044	4	18.910094888560604	0.74	0.26	0.7927500000000001
GIFFJJKF_01712	2	21.602059991327963	0.065	0.065	0.7130000000000001
GIFFJJKF_02191|GIFFJJKF_02192	1	18.826813731587727	0.875	0.125	0.729
asp2|asp1	1	16.100726812682396	0.18	0.18	0.716
GIFFJJKF_01937|yknY_2	2	7.767003889607846	0.96	0.040000000000000036	0.2915
GIFFJJKF_00516	1	15.856985199745905	0.265	0.265	0.701
GIFFJJKF_00289	1	13.482804102050025	0.23	0.23	0.533
pbpX|mraY	4	20.943095148663527	0.4675	0.4675	0.54875
atpD	2	18.133712660915805	0.975	0.025000000000000022	0.858
GIFFJJKF_00188	1	13.082494490447454	0.79	0.20999999999999996	0.549
ycjO	1	15.139661993429007	0.12	0.12	0.668
GIFFJJKF_02204	1	9.920818753952375	0.97	0.030000000000000027	0.404
lytA_3	1	22.690369832574103	0.015	0.015	0.978
lytA_1	1	22.690369832574103	0.015	0.015	0.978
GIFFJJKF_01712|gtfB_1	1	10.157390760389438	0.32	0.32	0.493
GIFFJJKF_01516|GIFFJJKF_01517	2	18.910094888560604	0.0125	0.0125	0.7675000000000001
sigA	1	26.692503962086786	0.975	0.025000000000000022	0.965
ilvH	7	21.20551195334083	0.595	0.405	0.6848571428571428
glmU	6	14.7594507517174	0.7791666666666668	0.22083333333333321	0.6310000000000001
GIFFJJKF_01822	4	22.449771646944907	0.8412499999999999	0.15875000000000006	0.75725
GIFFJJKF_01192	1	14.507239610973162	0.11	0.11	0.571
GIFFJJKF_01566	1	14.507239610973162	0.11	0.11	0.571
fabF	3	21.54211810326601	0.5816666666666667	0.41833333333333333	0.777
GIFFJJKF_01411	1	7.337242168318426	0.02	0.02	0.357
GIFFJJKF_01161	1	7.337242168318426	0.02	0.02	0.357
sacA	2	28.17134010346468	0.9875	0.012499999999999956	0.9735
ackA	5	27.625251653989896	0.96	0.040000000000000036	0.9551999999999999
GIFFJJKF_00643	4	20.58004425151024	0.625	0.375	0.65425
pbpF	4	11.896196279044043	0.48875	0.48875	0.55825
GIFFJJKF_00106	3	15.482804102050025	0.7199999999999999	0.28000000000000014	0.5146666666666667
galK_1	9	19.99567862621736	0.53	0.47	0.681
GIFFJJKF_00379|yclM	4	11.806875401645538	0.435	0.435	0.5397500000000001
rpsO	9	18.79860287567955	0.4444444444444444	0.4444444444444444	0.5605555555555556
dadD	1	8.191789027075778	0.23	0.23	0.359
manZ_3|GIFFJJKF_00300	5	15.978810700930062	0.49700000000000005	0.49700000000000005	0.691
relA	1	27.359518563029578	0.985	0.015000000000000013	0.979
GIFFJJKF_00373	5	19.46344155742847	0.53	0.47	0.601
ftsE	4	10.586700235918748	0.48	0.48	0.491
mapP	3	20.97469413473523	0.7616666666666667	0.23833333333333329	0.7593333333333333
GIFFJJKF_00406|GIFFJJKF_00407	3	22.449771646944907	0.5383333333333333	0.46166666666666667	0.8456666666666667
GIFFJJKF_00103	6	25.718966632752274	0.8633333333333333	0.13666666666666671	0.8233333333333334
GIFFJJKF_01465|aspB	6	7.073657553374345	0.7583333333333333	0.2416666666666667	0.32383333333333336
murC|GIFFJJKF_01445	1	26.593459819566046	0.97	0.030000000000000027	0.96
GIFFJJKF_00093	6	12.943095148663527	0.03	0.03	0.6035
GIFFJJKF_02182	7	27.515700160653214	0.9328571428571429	0.06714285714285706	0.6980000000000001
GIFFJJKF_00320|GIFFJJKF_00321	1	18.804100347590765	0.105	0.105	0.851
ybjI|smc	5	22.040481623027002	0.363	0.363	0.8421999999999998
trmL	1	22.215382707367123	0.045	0.045	0.974
cpsB|ywqC	6	14.67778070526608	0.285	0.285	0.7056666666666667
GIFFJJKF_01517	2	19.34582345812204	0.035	0.035	0.7115
yclO	3	27.6345120151091	0.985	0.015000000000000013	0.8556666666666667
GIFFJJKF_02224	1	13.441291429466835	0.12	0.12	0.593
recG|alr	3	16.38933983691012	0.6333333333333333	0.3666666666666667	0.6516666666666667
GIFFJJKF_00716	2	10.261219441515632	0.1125	0.1125	0.39849999999999997
GIFFJJKF_01187	1	14.230622673923861	0.015	0.015	0.666
nanA_2	3	11.779891911959945	0.615	0.385	0.5013333333333333
GIFFJJKF_01583	4	21.679853713888946	0.61375	0.38625	0.8065
mecA	2	20.32513885926219	0.985	0.015000000000000013	0.7635000000000001
GIFFJJKF_01862	1	13.735182176990463	0.01	0.01	0.644
GIFFJJKF_01891	1	13.735182176990463	0.01	0.01	0.644
ybbH_2|bglK_2	1	13.327902142064282	0.085	0.085	0.628
dnaD|metAA	2	6.91721462968355	0.4925	0.4925	0.2905
GIFFJJKF_00234	1	23.91721462968355	0.23	0.23	0.835
GIFFJJKF_00090	1	24.856985199745903	0.01	0.01	0.936
yjbK	1	27.259637310505756	0.99	0.010000000000000009	0.977
sasA_3	1	7.5968794788241825	0.96	0.040000000000000036	0.404
glgB	4	27.360513510731415	0.835	0.16500000000000004	0.87825
GIFFJJKF_00354|liaR	2	13.522878745280337	0.5	0.5	0.601
GIFFJJKF_02188|dltA	1	25.373659632624957	0.01	0.01	0.916
GIFFJJKF_02192|ltrA_2	3	10.67366413907125	0.7966666666666667	0.20333333333333325	0.40066666666666667
